Packet drops detected:
At index 31518 (Timestamp: 20240605 15:08:17), Delay: 3.0 seconds
At index 31545 (Timestamp: 20240605 15:08:45), Delay: 2.0 seconds
At index 31561 (Timestamp: 20240605 15:09:02), Delay: 2.0 seconds
At index 31579 (Timestamp: 20240605 15:09:21), Delay: 2.0 seconds
At index 31639 (Timestamp: 20240605 15:10:22), Delay: 2.0 seconds
At index 31681 (Timestamp: 20240605 15:11:05), Delay: 2.0 seconds
At index 31690 (Timestamp: 20240605 15:11:15), Delay: 2.0 seconds
At index 31724 (Timestamp: 20240605 15:11:50), Delay: 2.0 seconds
At index 31774 (Timestamp: 20240605 15:12:41), Delay: 2.0 seconds
At index 31818 (Timestamp: 20240605 15:13:26), Delay: 2.0 seconds
At index 31861 (Timestamp: 20240605 15:14:10), Delay: 2.0 seconds
At index 31877 (Timestamp: 20240605 15:14:27), Delay: 2.0 seconds
At index 31912 (Timestamp: 20240605 15:15:03), Delay: 2.0 seconds
At index 31960 (Timestamp: 20240605 15:15:53), Delay: 3.0 seconds
At index 32005 (Timestamp: 20240605 15:16:39), Delay: 2.0 seconds
At index 32035 (Timestamp: 20240605 15:17:10), Delay: 2.0 seconds
At index 32061 (Timestamp: 20240605 15:17:37), Delay: 2.0 seconds
At index 32088 (Timestamp: 20240605 15:18:06), Delay: 3.0 seconds
At index 32100 (Timestamp: 20240605 15:18:19), Delay: 2.0 seconds
At index 32137 (Timestamp: 20240605 15:18:57), Delay: 2.0 seconds
At index 32151 (Timestamp: 20240605 15:19:12), Delay: 2.0 seconds
At index 32214 (Timestamp: 20240605 15:20:17), Delay: 3.0 seconds
At index 32267 (Timestamp: 20240605 15:21:11), Delay: 2.0 seconds
At index 32306 (Timestamp: 20240605 15:21:51), Delay: 2.0 seconds
At index 32314 (Timestamp: 20240605 15:22:00), Delay: 2.0 seconds
At index 32331 (Timestamp: 20240605 15:22:19), Delay: 3.0 seconds
At index 32351 (Timestamp: 20240605 15:22:40), Delay: 2.0 seconds
At index 32363 (Timestamp: 20240605 15:22:53), Delay: 2.0 seconds
At index 32410 (Timestamp: 20240605 15:23:41), Delay: 2.0 seconds
At index 32462 (Timestamp: 20240605 15:24:34), Delay: 2.0 seconds
At index 32474 (Timestamp: 20240605 15:24:47), Delay: 2.0 seconds
At index 32517 (Timestamp: 20240605 15:25:31), Delay: 2.0 seconds
At index 32552 (Timestamp: 20240605 15:26:07), Delay: 2.0 seconds
At index 32590 (Timestamp: 20240605 15:26:46), Delay: 2.0 seconds
At index 32640 (Timestamp: 20240605 15:27:37), Delay: 2.0 seconds
At index 32685 (Timestamp: 20240605 15:28:23), Delay: 2.0 seconds
At index 32726 (Timestamp: 20240605 15:29:05), Delay: 2.0 seconds
At index 32760 (Timestamp: 20240605 15:29:40), Delay: 2.0 seconds
At index 32815 (Timestamp: 20240605 15:30:36), Delay: 2.0 seconds
At index 32879 (Timestamp: 20240605 15:31:41), Delay: 2.0 seconds
At index 32943 (Timestamp: 20240605 15:32:46), Delay: 2.0 seconds
At index 33007 (Timestamp: 20240605 15:33:51), Delay: 2.0 seconds
At index 33054 (Timestamp: 20240605 15:34:39), Delay: 2.0 seconds
At index 33118 (Timestamp: 20240605 15:35:44), Delay: 2.0 seconds
At index 33182 (Timestamp: 20240605 15:36:49), Delay: 2.0 seconds
At index 33246 (Timestamp: 20240605 15:37:54), Delay: 2.0 seconds
At index 33310 (Timestamp: 20240605 15:38:59), Delay: 2.0 seconds
At index 33374 (Timestamp: 20240605 15:40:04), Delay: 2.0 seconds
At index 33438 (Timestamp: 20240605 15:41:09), Delay: 2.0 seconds
At index 33499 (Timestamp: 20240605 15:42:11), Delay: 2.0 seconds
At index 33563 (Timestamp: 20240605 15:43:16), Delay: 2.0 seconds
At index 33601 (Timestamp: 20240605 15:43:55), Delay: 2.0 seconds
At index 33630 (Timestamp: 20240605 15:44:25), Delay: 2.0 seconds
At index 33656 (Timestamp: 20240605 15:44:52), Delay: 2.0 seconds
At index 33717 (Timestamp: 20240605 15:45:54), Delay: 2.0 seconds
At index 33746 (Timestamp: 20240605 15:46:24), Delay: 2.0 seconds
At index 33810 (Timestamp: 20240605 15:47:29), Delay: 2.0 seconds
At index 33874 (Timestamp: 20240605 15:48:34), Delay: 2.0 seconds
At index 33922 (Timestamp: 20240605 15:49:24), Delay: 3.0 seconds
At index 33972 (Timestamp: 20240605 15:50:15), Delay: 2.0 seconds
At index 33988 (Timestamp: 20240605 15:50:32), Delay: 2.0 seconds
At index 34052 (Timestamp: 20240605 15:51:37), Delay: 2.0 seconds
At index 34097 (Timestamp: 20240605 15:52:23), Delay: 2.0 seconds
At index 34160 (Timestamp: 20240605 15:53:27), Delay: 2.0 seconds
At index 34207 (Timestamp: 20240605 15:54:15), Delay: 2.0 seconds
At index 34253 (Timestamp: 20240605 15:55:02), Delay: 2.0 seconds
At index 34317 (Timestamp: 20240605 15:56:07), Delay: 2.0 seconds
At index 34381 (Timestamp: 20240605 15:57:12), Delay: 2.0 seconds
At index 34445 (Timestamp: 20240605 15:58:17), Delay: 2.0 seconds
At index 34509 (Timestamp: 20240605 15:59:22), Delay: 2.0 seconds
At index 34570 (Timestamp: 20240605 16:00:24), Delay: 2.0 seconds
At index 34622 (Timestamp: 20240605 16:01:17), Delay: 2.0 seconds
At index 34662 (Timestamp: 20240605 16:01:58), Delay: 2.0 seconds
At index 34725 (Timestamp: 20240605 16:03:02), Delay: 2.0 seconds
At index 34785 (Timestamp: 20240605 16:04:03), Delay: 2.0 seconds
At index 34848 (Timestamp: 20240605 16:05:08), Delay: 3.0 seconds
At index 34886 (Timestamp: 20240605 16:05:47), Delay: 2.0 seconds
At index 34951 (Timestamp: 20240605 16:06:53), Delay: 2.0 seconds
At index 35007 (Timestamp: 20240605 16:07:50), Delay: 2.0 seconds
At index 35032 (Timestamp: 20240605 16:08:16), Delay: 2.0 seconds
At index 35088 (Timestamp: 20240605 16:09:13), Delay: 2.0 seconds
At index 35152 (Timestamp: 20240605 16:10:18), Delay: 2.0 seconds
At index 35216 (Timestamp: 20240605 16:11:23), Delay: 2.0 seconds
At index 35280 (Timestamp: 20240605 16:12:28), Delay: 2.0 seconds
At index 35344 (Timestamp: 20240605 16:13:33), Delay: 2.0 seconds
At index 35382 (Timestamp: 20240605 16:14:12), Delay: 2.0 seconds
At index 35398 (Timestamp: 20240605 16:14:29), Delay: 2.0 seconds
At index 35462 (Timestamp: 20240605 16:15:34), Delay: 2.0 seconds
At index 35526 (Timestamp: 20240605 16:16:39), Delay: 2.0 seconds
At index 35590 (Timestamp: 20240605 16:17:44), Delay: 2.0 seconds
At index 35631 (Timestamp: 20240605 16:18:26), Delay: 2.0 seconds
At index 35695 (Timestamp: 20240605 16:19:31), Delay: 2.0 seconds
At index 35759 (Timestamp: 20240605 16:20:36), Delay: 2.0 seconds
At index 35823 (Timestamp: 20240605 16:21:41), Delay: 2.0 seconds
At index 35886 (Timestamp: 20240605 16:22:45), Delay: 2.0 seconds
At index 35932 (Timestamp: 20240605 16:23:32), Delay: 2.0 seconds
At index 35997 (Timestamp: 20240605 16:24:38), Delay: 2.0 seconds
At index 36062 (Timestamp: 20240605 16:25:44), Delay: 2.0 seconds
At index 36104 (Timestamp: 20240605 16:26:27), Delay: 2.0 seconds
At index 36163 (Timestamp: 20240605 16:27:27), Delay: 2.0 seconds
At index 36197 (Timestamp: 20240605 16:28:02), Delay: 2.0 seconds
At index 36244 (Timestamp: 20240605 16:28:50), Delay: 2.0 seconds
At index 36262 (Timestamp: 20240605 16:29:09), Delay: 2.0 seconds
At index 36326 (Timestamp: 20240605 16:30:14), Delay: 2.0 seconds
At index 36386 (Timestamp: 20240605 16:31:15), Delay: 2.0 seconds
At index 36447 (Timestamp: 20240605 16:32:17), Delay: 2.0 seconds
At index 36511 (Timestamp: 20240605 16:33:22), Delay: 2.0 seconds
At index 36575 (Timestamp: 20240605 16:34:27), Delay: 2.0 seconds
At index 36639 (Timestamp: 20240605 16:35:32), Delay: 2.0 seconds
At index 36703 (Timestamp: 20240605 16:36:37), Delay: 2.0 seconds
At index 36762 (Timestamp: 20240605 16:37:37), Delay: 2.0 seconds
At index 36825 (Timestamp: 20240605 16:38:41), Delay: 2.0 seconds
At index 36889 (Timestamp: 20240605 16:39:46), Delay: 2.0 seconds
At index 36950 (Timestamp: 20240605 16:40:48), Delay: 2.0 seconds
At index 37014 (Timestamp: 20240605 16:41:53), Delay: 2.0 seconds
At index 37062 (Timestamp: 20240605 16:42:42), Delay: 2.0 seconds
At index 37077 (Timestamp: 20240605 16:42:58), Delay: 2.0 seconds
At index 37141 (Timestamp: 20240605 16:44:03), Delay: 2.0 seconds
At index 37167 (Timestamp: 20240605 16:44:30), Delay: 2.0 seconds
At index 37231 (Timestamp: 20240605 16:45:35), Delay: 2.0 seconds
At index 37294 (Timestamp: 20240605 16:46:39), Delay: 2.0 seconds
At index 37349 (Timestamp: 20240605 16:47:35), Delay: 2.0 seconds
At index 37388 (Timestamp: 20240605 16:48:15), Delay: 2.0 seconds
At index 37436 (Timestamp: 20240605 16:49:04), Delay: 2.0 seconds
At index 37493 (Timestamp: 20240605 16:50:02), Delay: 2.0 seconds
At index 37514 (Timestamp: 20240605 16:50:24), Delay: 2.0 seconds
At index 37559 (Timestamp: 20240605 16:51:10), Delay: 2.0 seconds
At index 37623 (Timestamp: 20240605 16:52:15), Delay: 2.0 seconds
At index 37656 (Timestamp: 20240605 16:52:49), Delay: 2.0 seconds
At index 37686 (Timestamp: 20240605 16:53:20), Delay: 2.0 seconds
At index 37717 (Timestamp: 20240605 16:53:52), Delay: 2.0 seconds
At index 37781 (Timestamp: 20240605 16:54:57), Delay: 2.0 seconds
At index 37844 (Timestamp: 20240605 16:56:01), Delay: 2.0 seconds
At index 37866 (Timestamp: 20240605 16:56:24), Delay: 2.0 seconds
At index 37886 (Timestamp: 20240605 16:56:45), Delay: 2.0 seconds
At index 37945 (Timestamp: 20240605 16:57:45), Delay: 2.0 seconds
At index 38009 (Timestamp: 20240605 16:58:50), Delay: 2.0 seconds
At index 38053 (Timestamp: 20240605 16:59:36), Delay: 3.0 seconds
At index 38106 (Timestamp: 20240605 17:00:30), Delay: 2.0 seconds
At index 38125 (Timestamp: 20240605 17:00:51), Delay: 3.0 seconds
At index 38162 (Timestamp: 20240605 17:01:29), Delay: 2.0 seconds
At index 38226 (Timestamp: 20240605 17:02:34), Delay: 2.0 seconds
At index 38276 (Timestamp: 20240605 17:03:25), Delay: 2.0 seconds
At index 38304 (Timestamp: 20240605 17:03:54), Delay: 2.0 seconds
At index 38318 (Timestamp: 20240605 17:04:08), Delay: 2.0 seconds
At index 38321 (Timestamp: 20240605 17:04:12), Delay: 2.0 seconds
At index 38358 (Timestamp: 20240605 17:04:50), Delay: 2.0 seconds
At index 38394 (Timestamp: 20240605 17:05:27), Delay: 2.0 seconds
At index 38458 (Timestamp: 20240605 17:06:32), Delay: 2.0 seconds
At index 38522 (Timestamp: 20240605 17:07:37), Delay: 2.0 seconds
At index 38586 (Timestamp: 20240605 17:08:42), Delay: 2.0 seconds
At index 38617 (Timestamp: 20240605 17:09:14), Delay: 2.0 seconds
At index 38629 (Timestamp: 20240605 17:09:30), Delay: 5.0 seconds
At index 38675 (Timestamp: 20240605 17:10:17), Delay: 2.0 seconds
At index 38739 (Timestamp: 20240605 17:11:22), Delay: 2.0 seconds
At index 38795 (Timestamp: 20240605 17:12:19), Delay: 2.0 seconds
At index 38850 (Timestamp: 20240605 17:13:16), Delay: 3.0 seconds
At index 38886 (Timestamp: 20240605 17:13:54), Delay: 3.0 seconds
At index 38918 (Timestamp: 20240605 17:14:27), Delay: 2.0 seconds
At index 38923 (Timestamp: 20240605 17:14:33), Delay: 2.0 seconds
At index 38925 (Timestamp: 20240605 17:14:36), Delay: 2.0 seconds
At index 38988 (Timestamp: 20240605 17:15:40), Delay: 2.0 seconds
At index 39052 (Timestamp: 20240605 17:16:45), Delay: 2.0 seconds
At index 39053 (Timestamp: 20240605 17:16:47), Delay: 2.0 seconds
At index 39086 (Timestamp: 20240605 17:17:21), Delay: 2.0 seconds
At index 39140 (Timestamp: 20240605 17:18:16), Delay: 2.0 seconds
At index 39164 (Timestamp: 20240605 17:18:41), Delay: 2.0 seconds
At index 39224 (Timestamp: 20240605 17:19:42), Delay: 2.0 seconds
At index 39283 (Timestamp: 20240605 17:20:42), Delay: 2.0 seconds
At index 39310 (Timestamp: 20240605 17:21:10), Delay: 2.0 seconds
At index 39371 (Timestamp: 20240605 17:22:12), Delay: 2.0 seconds
At index 39397 (Timestamp: 20240605 17:22:39), Delay: 2.0 seconds
At index 39436 (Timestamp: 20240605 17:23:19), Delay: 2.0 seconds
At index 39477 (Timestamp: 20240605 17:24:01), Delay: 2.0 seconds
At index 39509 (Timestamp: 20240605 17:24:34), Delay: 2.0 seconds
At index 39563 (Timestamp: 20240605 17:25:29), Delay: 2.0 seconds
At index 39625 (Timestamp: 20240605 17:26:32), Delay: 2.0 seconds
At index 39666 (Timestamp: 20240605 17:27:14), Delay: 2.0 seconds
At index 39670 (Timestamp: 20240605 17:27:18), Delay: 2.0 seconds
At index 39693 (Timestamp: 20240605 17:27:42), Delay: 2.0 seconds
At index 39696 (Timestamp: 20240605 17:27:47), Delay: 3.0 seconds
At index 39734 (Timestamp: 20240605 17:28:24), Delay: 2.0 seconds
At index 39764 (Timestamp: 20240605 17:28:55), Delay: 2.0 seconds
At index 39802 (Timestamp: 20240605 17:29:34), Delay: 2.0 seconds
At index 39816 (Timestamp: 20240605 17:29:50), Delay: 3.0 seconds
At index 39846 (Timestamp: 20240605 17:30:20), Delay: 3.0 seconds
At index 39860 (Timestamp: 20240605 17:30:33), Delay: 2.0 seconds
At index 39905 (Timestamp: 20240605 17:31:19), Delay: 2.0 seconds
At index 39907 (Timestamp: 20240605 17:31:24), Delay: 4.0 seconds
At index 39967 (Timestamp: 20240605 17:32:22), Delay: 2.0 seconds
At index 39997 (Timestamp: 20240605 17:32:54), Delay: 3.0 seconds
At index 40027 (Timestamp: 20240605 17:33:27), Delay: 6.0 seconds
At index 40074 (Timestamp: 20240605 17:34:11), Delay: 2.0 seconds
At index 40087 (Timestamp: 20240605 17:34:29), Delay: 6.0 seconds
At index 40117 (Timestamp: 20240605 17:34:58), Delay: 5.0 seconds
At index 40124 (Timestamp: 20240605 17:35:02), Delay: 2.0 seconds
At index 40174 (Timestamp: 20240605 17:35:53), Delay: 2.0 seconds
At index 40178 (Timestamp: 20240605 17:36:01), Delay: 5.0 seconds
At index 40209 (Timestamp: 20240605 17:36:29), Delay: 2.0 seconds
At index 40218 (Timestamp: 20240605 17:36:38), Delay: 2.0 seconds
At index 40238 (Timestamp: 20240605 17:37:03), Delay: 6.0 seconds
At index 40268 (Timestamp: 20240605 17:37:30), Delay: 2.0 seconds
At index 40302 (Timestamp: 20240605 17:38:04), Delay: 2.0 seconds
At index 40366 (Timestamp: 20240605 17:39:09), Delay: 2.0 seconds
At index 40420 (Timestamp: 20240605 17:40:04), Delay: 2.0 seconds
At index 40430 (Timestamp: 20240605 17:40:14), Delay: 2.0 seconds
At index 40494 (Timestamp: 20240605 17:41:19), Delay: 2.0 seconds
At index 40558 (Timestamp: 20240605 17:42:24), Delay: 2.0 seconds
At index 40622 (Timestamp: 20240605 17:43:29), Delay: 2.0 seconds
At index 40663 (Timestamp: 20240605 17:44:11), Delay: 2.0 seconds
At index 40704 (Timestamp: 20240605 17:44:53), Delay: 2.0 seconds
At index 40762 (Timestamp: 20240605 17:45:52), Delay: 2.0 seconds
At index 40820 (Timestamp: 20240605 17:46:51), Delay: 2.0 seconds
At index 40884 (Timestamp: 20240605 17:47:56), Delay: 2.0 seconds
At index 40948 (Timestamp: 20240605 17:49:01), Delay: 2.0 seconds
At index 40966 (Timestamp: 20240605 17:49:20), Delay: 2.0 seconds
At index 40983 (Timestamp: 20240605 17:49:38), Delay: 2.0 seconds
At index 41047 (Timestamp: 20240605 17:50:43), Delay: 2.0 seconds
At index 41085 (Timestamp: 20240605 17:51:22), Delay: 2.0 seconds
At index 41142 (Timestamp: 20240605 17:52:20), Delay: 2.0 seconds
At index 41206 (Timestamp: 20240605 17:53:25), Delay: 2.0 seconds
At index 41270 (Timestamp: 20240605 17:54:30), Delay: 2.0 seconds
At index 41334 (Timestamp: 20240605 17:55:35), Delay: 2.0 seconds
At index 41354 (Timestamp: 20240605 17:55:56), Delay: 2.0 seconds
At index 41384 (Timestamp: 20240605 17:56:27), Delay: 2.0 seconds
At index 41417 (Timestamp: 20240605 17:57:01), Delay: 2.0 seconds
At index 41441 (Timestamp: 20240605 17:57:26), Delay: 2.0 seconds
At index 41505 (Timestamp: 20240605 17:58:31), Delay: 2.0 seconds
At index 41563 (Timestamp: 20240605 17:59:31), Delay: 3.0 seconds
At index 41569 (Timestamp: 20240605 17:59:36), Delay: 2.0 seconds
At index 41593 (Timestamp: 20240605 18:00:02), Delay: 3.0 seconds
At index 41632 (Timestamp: 20240605 18:00:40), Delay: 2.0 seconds
At index 41653 (Timestamp: 20240605 18:01:04), Delay: 4.0 seconds
At index 41669 (Timestamp: 20240605 18:01:18), Delay: 2.0 seconds
At index 41684 (Timestamp: 20240605 18:01:34), Delay: 2.0 seconds
At index 41696 (Timestamp: 20240605 18:01:46), Delay: 2.0 seconds
At index 41714 (Timestamp: 20240605 18:02:07), Delay: 4.0 seconds
At index 41722 (Timestamp: 20240605 18:02:13), Delay: 2.0 seconds
At index 41775 (Timestamp: 20240605 18:03:07), Delay: 2.0 seconds
At index 41786 (Timestamp: 20240605 18:03:18), Delay: 2.0 seconds
At index 41804 (Timestamp: 20240605 18:03:38), Delay: 3.0 seconds
At index 41834 (Timestamp: 20240605 18:04:08), Delay: 3.0 seconds
At index 41850 (Timestamp: 20240605 18:04:23), Delay: 2.0 seconds
At index 41865 (Timestamp: 20240605 18:04:39), Delay: 2.0 seconds
At index 41902 (Timestamp: 20240605 18:05:16), Delay: 2.0 seconds
At index 41929 (Timestamp: 20240605 18:05:44), Delay: 2.0 seconds
At index 41958 (Timestamp: 20240605 18:06:17), Delay: 5.0 seconds
At index 42004 (Timestamp: 20240605 18:07:04), Delay: 2.0 seconds
At index 42068 (Timestamp: 20240605 18:08:09), Delay: 2.0 seconds
At index 42132 (Timestamp: 20240605 18:09:14), Delay: 2.0 seconds
At index 42196 (Timestamp: 20240605 18:10:19), Delay: 2.0 seconds
At index 42258 (Timestamp: 20240605 18:11:22), Delay: 2.0 seconds
At index 42321 (Timestamp: 20240605 18:12:26), Delay: 2.0 seconds
At index 42385 (Timestamp: 20240605 18:13:31), Delay: 2.0 seconds
At index 42444 (Timestamp: 20240605 18:14:31), Delay: 2.0 seconds
At index 42464 (Timestamp: 20240605 18:14:52), Delay: 2.0 seconds
At index 42528 (Timestamp: 20240605 18:15:57), Delay: 2.0 seconds
At index 42584 (Timestamp: 20240605 18:16:54), Delay: 2.0 seconds
At index 42591 (Timestamp: 20240605 18:17:01), Delay: 2.0 seconds
At index 42614 (Timestamp: 20240605 18:17:25), Delay: 2.0 seconds
At index 42655 (Timestamp: 20240605 18:18:07), Delay: 2.0 seconds
At index 42715 (Timestamp: 20240605 18:19:08), Delay: 2.0 seconds
At index 42776 (Timestamp: 20240605 18:20:10), Delay: 2.0 seconds
At index 42840 (Timestamp: 20240605 18:21:15), Delay: 2.0 seconds
At index 42904 (Timestamp: 20240605 18:22:20), Delay: 2.0 seconds
At index 42933 (Timestamp: 20240605 18:22:50), Delay: 2.0 seconds
At index 42958 (Timestamp: 20240605 18:23:16), Delay: 2.0 seconds
At index 43017 (Timestamp: 20240605 18:24:16), Delay: 2.0 seconds
At index 43037 (Timestamp: 20240605 18:24:37), Delay: 2.0 seconds
At index 43101 (Timestamp: 20240605 18:25:42), Delay: 2.0 seconds
At index 43165 (Timestamp: 20240605 18:26:47), Delay: 2.0 seconds
At index 43222 (Timestamp: 20240605 18:27:45), Delay: 2.0 seconds
At index 43274 (Timestamp: 20240605 18:28:38), Delay: 2.0 seconds
At index 43338 (Timestamp: 20240605 18:29:43), Delay: 2.0 seconds
At index 43402 (Timestamp: 20240605 18:30:48), Delay: 2.0 seconds
At index 43453 (Timestamp: 20240605 18:31:40), Delay: 2.0 seconds
At index 43482 (Timestamp: 20240605 18:32:10), Delay: 2.0 seconds
At index 43533 (Timestamp: 20240605 18:33:02), Delay: 2.0 seconds
At index 43597 (Timestamp: 20240605 18:34:07), Delay: 2.0 seconds
At index 43658 (Timestamp: 20240605 18:35:09), Delay: 2.0 seconds
At index 43722 (Timestamp: 20240605 18:36:14), Delay: 2.0 seconds
At index 43786 (Timestamp: 20240605 18:37:19), Delay: 2.0 seconds
At index 43791 (Timestamp: 20240605 18:37:25), Delay: 2.0 seconds
At index 43826 (Timestamp: 20240605 18:38:01), Delay: 2.0 seconds
At index 43864 (Timestamp: 20240605 18:38:40), Delay: 2.0 seconds
At index 43928 (Timestamp: 20240605 18:39:45), Delay: 2.0 seconds
At index 43992 (Timestamp: 20240605 18:40:50), Delay: 2.0 seconds
At index 44056 (Timestamp: 20240605 18:41:55), Delay: 2.0 seconds
At index 44085 (Timestamp: 20240605 18:42:25), Delay: 2.0 seconds
At index 44108 (Timestamp: 20240605 18:42:49), Delay: 2.0 seconds
At index 44172 (Timestamp: 20240605 18:43:54), Delay: 2.0 seconds
At index 44236 (Timestamp: 20240605 18:44:59), Delay: 2.0 seconds
At index 44300 (Timestamp: 20240605 18:46:04), Delay: 2.0 seconds
At index 44363 (Timestamp: 20240605 18:47:08), Delay: 2.0 seconds
At index 44427 (Timestamp: 20240605 18:48:13), Delay: 2.0 seconds
At index 44491 (Timestamp: 20240605 18:49:18), Delay: 2.0 seconds
At index 44555 (Timestamp: 20240605 18:50:23), Delay: 2.0 seconds
At index 44619 (Timestamp: 20240605 18:51:28), Delay: 2.0 seconds
At index 44684 (Timestamp: 20240605 18:52:34), Delay: 2.0 seconds
At index 44746 (Timestamp: 20240605 18:53:37), Delay: 2.0 seconds
At index 44803 (Timestamp: 20240605 18:54:35), Delay: 2.0 seconds
At index 44866 (Timestamp: 20240605 18:55:39), Delay: 2.0 seconds
At index 44930 (Timestamp: 20240605 18:56:44), Delay: 2.0 seconds
At index 44995 (Timestamp: 20240605 18:57:50), Delay: 2.0 seconds
At index 45059 (Timestamp: 20240605 18:58:55), Delay: 2.0 seconds
At index 45123 (Timestamp: 20240605 19:00:00), Delay: 2.0 seconds
At index 45187 (Timestamp: 20240605 19:01:05), Delay: 2.0 seconds
At index 45251 (Timestamp: 20240605 19:02:10), Delay: 2.0 seconds
At index 45315 (Timestamp: 20240605 19:03:15), Delay: 2.0 seconds
At index 45376 (Timestamp: 20240605 19:04:17), Delay: 2.0 seconds
At index 45418 (Timestamp: 20240605 19:05:00), Delay: 2.0 seconds
At index 45482 (Timestamp: 20240605 19:06:05), Delay: 2.0 seconds
At index 45498 (Timestamp: 20240605 19:06:22), Delay: 2.0 seconds
At index 45539 (Timestamp: 20240605 19:07:08), Delay: 6.0 seconds
At index 45544 (Timestamp: 20240605 19:07:10), Delay: 2.0 seconds
At index 45604 (Timestamp: 20240605 19:08:11), Delay: 2.0 seconds
At index 45662 (Timestamp: 20240605 19:09:10), Delay: 2.0 seconds
At index 45726 (Timestamp: 20240605 19:10:15), Delay: 2.0 seconds
At index 45790 (Timestamp: 20240605 19:11:20), Delay: 2.0 seconds
At index 45835 (Timestamp: 20240605 19:12:06), Delay: 2.0 seconds
At index 45892 (Timestamp: 20240605 19:13:05), Delay: 3.0 seconds
At index 45954 (Timestamp: 20240605 19:14:08), Delay: 2.0 seconds
At index 46018 (Timestamp: 20240605 19:15:13), Delay: 2.0 seconds
At index 46082 (Timestamp: 20240605 19:16:18), Delay: 2.0 seconds
At index 46140 (Timestamp: 20240605 19:17:17), Delay: 2.0 seconds
At index 46204 (Timestamp: 20240605 19:18:22), Delay: 2.0 seconds
At index 46267 (Timestamp: 20240605 19:19:26), Delay: 2.0 seconds
At index 46331 (Timestamp: 20240605 19:20:31), Delay: 2.0 seconds
At index 46393 (Timestamp: 20240605 19:21:34), Delay: 2.0 seconds
At index 46457 (Timestamp: 20240605 19:22:39), Delay: 2.0 seconds
At index 46519 (Timestamp: 20240605 19:23:42), Delay: 2.0 seconds
At index 46576 (Timestamp: 20240605 19:24:40), Delay: 2.0 seconds
At index 46580 (Timestamp: 20240605 19:24:44), Delay: 2.0 seconds
At index 46644 (Timestamp: 20240605 19:25:49), Delay: 2.0 seconds
At index 46708 (Timestamp: 20240605 19:26:54), Delay: 2.0 seconds
At index 46759 (Timestamp: 20240605 19:27:46), Delay: 2.0 seconds
At index 46795 (Timestamp: 20240605 19:28:23), Delay: 2.0 seconds
At index 46860 (Timestamp: 20240605 19:29:29), Delay: 2.0 seconds
At index 46924 (Timestamp: 20240605 19:30:34), Delay: 2.0 seconds
At index 46988 (Timestamp: 20240605 19:31:39), Delay: 2.0 seconds
At index 47051 (Timestamp: 20240605 19:32:43), Delay: 2.0 seconds
At index 47113 (Timestamp: 20240605 19:33:46), Delay: 2.0 seconds
At index 47160 (Timestamp: 20240605 19:34:34), Delay: 2.0 seconds
At index 47214 (Timestamp: 20240605 19:35:29), Delay: 2.0 seconds
At index 47233 (Timestamp: 20240605 19:35:49), Delay: 2.0 seconds
At index 47240 (Timestamp: 20240605 19:35:56), Delay: 2.0 seconds
At index 47301 (Timestamp: 20240605 19:36:58), Delay: 2.0 seconds
At index 47365 (Timestamp: 20240605 19:38:03), Delay: 2.0 seconds
At index 47429 (Timestamp: 20240605 19:39:08), Delay: 2.0 seconds
At index 47493 (Timestamp: 20240605 19:40:13), Delay: 2.0 seconds
At index 47557 (Timestamp: 20240605 19:41:18), Delay: 2.0 seconds
At index 47590 (Timestamp: 20240605 19:41:52), Delay: 2.0 seconds
At index 47618 (Timestamp: 20240605 19:42:21), Delay: 2.0 seconds
At index 47682 (Timestamp: 20240605 19:43:26), Delay: 2.0 seconds
At index 47768 (Timestamp: 20240605 19:44:53), Delay: 2.0 seconds
At index 47948 (Timestamp: 20240605 19:47:54), Delay: 2.0 seconds
At index 48141 (Timestamp: 20240605 19:51:09), Delay: 3.0 seconds
At index 48347 (Timestamp: 20240605 19:54:36), Delay: 2.0 seconds
At index 48481 (Timestamp: 20240605 19:56:51), Delay: 2.0 seconds
At index 48586 (Timestamp: 20240605 19:58:37), Delay: 2.0 seconds
At index 48777 (Timestamp: 20240605 20:01:49), Delay: 2.0 seconds
At index 48844 (Timestamp: 20240605 20:02:57), Delay: 2.0 seconds
At index 48868 (Timestamp: 20240605 20:03:22), Delay: 2.0 seconds
At index 48933 (Timestamp: 20240605 20:04:28), Delay: 2.0 seconds
At index 48997 (Timestamp: 20240605 20:05:33), Delay: 2.0 seconds
At index 49058 (Timestamp: 20240605 20:06:35), Delay: 2.0 seconds
At index 49124 (Timestamp: 20240605 20:07:45), Delay: 5.0 seconds
At index 49523 (Timestamp: 20240605 20:14:25), Delay: 2.0 seconds
At index 49559 (Timestamp: 20240605 20:15:02), Delay: 2.0 seconds
At index 49580 (Timestamp: 20240605 20:15:24), Delay: 2.0 seconds
At index 49621 (Timestamp: 20240605 20:16:06), Delay: 2.0 seconds
At index 49654 (Timestamp: 20240605 20:16:40), Delay: 2.0 seconds
At index 49729 (Timestamp: 20240605 20:17:56), Delay: 2.0 seconds
At index 49798 (Timestamp: 20240605 20:19:07), Delay: 3.0 seconds
At index 49836 (Timestamp: 20240605 20:20:03), Delay: 19.0 seconds
At index 49911 (Timestamp: 20240605 20:21:02), Delay: 2.0 seconds
At index 49977 (Timestamp: 20240605 20:22:09), Delay: 2.0 seconds
At index 50043 (Timestamp: 20240605 20:23:16), Delay: 2.0 seconds
